time,dk,k,dxi,xi,out
20.891,0.08,0.49871999999999994,-0.028754557913622223,-0.1296419541715476,0.0893668648408397
20.931,0.08,0.5019200000000003,-0.02851561328708108,-0.13078257870303095,0.09041755481991955
20.963,0.08,0.5044800000000002,-0.02831047932237166,-0.13168851404134685,0.09125137329543648
20.999,0.08,0.5073599999999999,-0.02862298244527996,-0.13271894140937684,0.09247595379964882
21.016,0.08,0.50872,-0.02835786311756737,-0.13320102508237547,0.09284431961166495
21.061,0.08,0.51232,-0.028423089123423936,-0.13448006409292962,0.09421694858323662
21.093,0.08,0.5148799999999999,-0.028690898418609515,-0.13539817284232514,0.09531803483821602
21.14,0.08,0.5186399999999999,-0.028830068067262866,-0.1367531860414865,0.09681835379428068
21.176,0.08,0.5215199999999997,-0.028917536901646418,-0.13779421736994574,0.09796705147731634
21.229,0.08,0.5257599999999997,-0.029209558284608726,-0.13934232395903,0.09976522352513785
21.28,0.08,0.5298399999999998,-0.029481583266348074,-0.14084588470561382,0.10151397640671335
21.306,0.08,0.5319199999999998,-0.02969223931783869,-0.14161788292787764,0.10245271085917161
21.353,0.08,0.5356799999999998,-0.029981129064937082,-0.1430269959939297,0.10411915211104811
21.375,0.08,0.5374399999999998,-0.030091156254609782,-0.14368900143153107,0.104891528061362
21.403,0.08,0.5396799999999996,-0.03033287266691909,-0.14453832186620474,0.10593755201493257
21.443,0.08,0.5428799999999999,-0.030667745724452824,-0.14576503169518296,0.1074430287411865
21.472,0.08,0.5452,-0.0309319652265853,-0.14666205868675392,0.10855722653249286
21.499,0.08,0.5473599999999997,-0.03116410868732356,-0.14750348962131155,0.1095957757799194
21.541,0.08,0.5507199999999998,-0.03156980182258226,-0.14882942129786003,0.11125581386071874
21.585,0.08,0.5542399999999997,-0.03200304720880045,-0.1502375553750473,0.1130240360060755
21.634,0.08,0.5581599999999997,-0.032499969643106405,-0.1518300538875595,0.11503205024488117
21.676,0.08,0.5615199999999995,-0.032927547658433844,-0.15321301088921363,0.116778687306812
21.708,0.08,0.5640799999999994,-0.033206467097250454,-0.15427561783632565,0.11809694389623754
21.76,0.08,0.5682399999999995,-0.03375237543376255,-0.1560307413588814,0.12032481759496241
21.807,0.08,0.5719999999999993,-0.03423773036578235,-0.15763991468607308,0.12236520614454702
21.842,0.08,0.5747999999999992,-0.03461946345008365,-0.15885159590682602,0.1239152925908976
21.892,0.08,0.5787999999999992,-0.03515137517633214,-0.16060916466564262,0.12615493363378624
21.939,0.08,0.5825599999999992,-0.035631969048788494,-0.16228386721093568,0.12828055894833962
21.97,0.08,0.585039999999999,-0.0359073303542075,-0.16339699445191608,0.12967276174072762
22.05,0.08,0.5914399999999992,-0.03670750347360553,-0.16633359472980458,0.13339331469980908
22.074,0.08,0.5933599999999993,-0.036894523151327234,-0.16721906328543645,0.13449036271095288
22.118,0.08,0.5968799999999991,-0.03730853577740426,-0.16886063885964214,0.13656710806613143
22.157,0.08,0.5999999999999991,-0.03764464084561681,-0.17032877985262124,0.13841035480715236
22.2,0.08,0.603439999999999,-0.03800014855841111,-0.17196278624063288,0.14045705627438554
22.24,0.08,0.6066399999999988,-0.03831029066695602,-0.1734951978673111,0.14236929739381246
22.263,0.08,0.6084799999999991,-0.038514672412444544,-0.17438103533279747,0.14349326307544846
22.306,0.08,0.611919999999999,-0.03884782103866302,-0.17605149163745998,0.1455853067437698
22.384,0.08,0.618159999999999,-0.039395257468357356,-0.17912432171999182,0.14941000880866906
22.409,0.08,0.6201599999999988,-0.03959149905873548,-0.18011410919646015,0.15066175875125867
22.448,0.08,0.6232799999999988,-0.03983507614978388,-0.18166767716630178,0.15259165026015375
22.509,0.08,0.6281599999999988,-0.04026469372940117,-0.18412382348379525,0.1556817968513448
22.557,0.08,0.6319999999999987,-0.0405216281921364,-0.18606886163701775,0.15809069850298654
22.589,0.08,0.6345599999999986,-0.040572642808520215,-0.1873671862068904,0.15963087279656987
22.635,0.08,0.6382399999999987,-0.041018149062899745,-0.18925402106378392,0.162109231546757
22.686,0.08,0.6423199999999986,-0.04122049113629469,-0.1913562661117349,0.16469720400449284
22.713,0.08,0.6444799999999987,-0.04114616291639923,-0.19246721251047771,0.16595652519595158
22.759,0.08,0.6481599999999986,-0.041213653405606135,-0.19436304056713555,0.16824043321074275
22.809,0.08,0.6521599999999986,-0.04123484717084116,-0.1964247829256776,0.17070608699779954
22.859,0.08,0.6561599999999986,-0.04117323004622773,-0.19848344442798904,0.17313179907724086
22.915,0.08,0.6606399999999985,-0.041034219896576234,-0.2007813607421972,0.1758155540525747
22.964,0.08,0.6645599999999984,-0.040660039841200056,-0.20277370269441597,0.17799822415502187
22.989,0.08,0.6665599999999986,-0.0408608816035516,-0.20379522473450484,0.17938159221945493
23.015,0,0.6665599999999986,-0.039873450631986794,-0.2048319344509365,0.16311082148087303
23.067,0,0.6665599999999986,-0.03876359724393987,-0.20684764150762136,0.16371462730224032
23.107,0,0.6665599999999986,-0.03752740568502826,-0.20834873773502244,0.16389120215806863
23.161,0,0.6665599999999986,-0.03619642293432943,-0.21030334457347633,0.16430688503000265
23.202,0,0.6665599999999986,-0.034784233398730116,-0.21172949814282427,0.16431619289633814
23.24,0,0.6665599999999986,-0.034752551237914216,-0.2130500950898649,0.1651753319362441
23.29,0,0.6665599999999986,-0.03320784723510249,-0.21471048745162002,0.1652524451687814
23.33,0,0.6665599999999986,-0.031456072695317444,-0.2159687303594327,0.16492347672417393
23.366,0,0.6665599999999986,-0.029542438926887918,-0.21703225816080068,0.16435683009076937
23.411,0,0.6665599999999986,-0.027297365970081883,-0.2182606396294544,0.16367914421242657
23.437,0,0.6665599999999986,-0.027270077338570096,-0.21896966164025722,0.1641335604137268
23.469,0,0.6665599999999986,-0.024771974541432484,-0.21976236482558303,0.1629968092484775
23.504,0,0.6665599999999986,-0.021956286777726503,-0.22053083486280345,0.1616322158007113
23.549,0,0.6665599999999986,-0.02193921513002692,-0.22151809954365465,0.16227890766888883
23.599,0,0.6665599999999986,-0.01884294707924917,-0.22246024689761712,0.16084305697721965
23.647,0,0.6665599999999986,-0.015406934001480573,-0.22319977972968819,0.1590456911046475
23.698,0,0.6665599999999986,-0.01173169359506573,-0.22379809610303658,0.15699473662116673
23.757,0,0.6665599999999986,-0.007670174325288886,-0.22425063638822862,0.1545891355892019
23.797,0,0.6665599999999986,-0.0032887291502052374,-0.22438218555423683,0.15175632490539256
23.812,0,0.6665599999999986,0.001522003978269716,-0.22435935549456276,0.14853446502669998
23.847,0,0.6665599999999986,0.0015214968059443954,-0.22430610310635468,0.14849930717560117
